,c1,c2,resume_skill_text
5773,-8.984982,-31.853184,handy
5774,59.969494,36.49811,x
5775,-1.3675524,13.001415,avail
5776,46.623528,9.675636,expenditure
5777,-7.584626,-33.715908,behavior
5778,47.320446,10.011517,spending
5779,47.449677,22.72688,ranges
5780,48.26796,-22.098312,shopping
5781,-35.36897,-39.47641,display
5782,-24.218758,-46.364647,regulators
5783,-33.624477,-2.6137922,analyses
5784,17.694525,5.56021,retrieve
5785,-6.436232,46.554077,terabytes
5786,63.820614,18.773548,w
5787,-20.401289,57.48813,trun
5788,31.57586,1.0559516,crawl
5789,-17.952227,15.03525,tabular
5790,17.367903,-32.86275,goes
5791,15.66257,-44.771667,slows
5792,17.976059,-41.14104,replace
5793,16.743265,11.924834,extracts
5794,33.68345,-11.695204,upstream
5795,4.2312407,-43.57169,snapshot
5796,-10.537318,-6.458057,dimensional
5797,-26.097082,17.558672,mappings
5798,36.34519,-58.259037,qualifier
5799,-28.175339,-0.80768716,dependencies
5800,-7.890187,9.471208,populate
5801,4.1045027,-30.78599,fact
5802,-31.143356,35.506054,chowki
5803,5.6297,-35.97871,yes
5804,-1.6761646,22.708105,yee
5805,31.743692,-60.4219,football
5806,-14.660584,-15.350805,factual
5807,-15.924224,47.351173,vidyapeeth
5808,1.6113532,-8.581757,reliance
5809,6.680541,-38.150497,willing
5810,-10.884489,23.3053,asp
5811,-11.24495,23.030115,mvc
5812,-14.2179165,13.556956,css
5813,-13.686958,36.777016,kindo
5814,40.469463,-26.615135,controls
5815,-22.168667,-30.790527,intra
5816,-18.100658,4.4359574,centralized
5817,52.406864,-22.425575,owner
5818,47.710938,-11.551556,vehicle
5819,54.880264,-16.053232,rent
5820,64.85326,-37.91201,tier
5821,-10.750795,11.175833,utilise
5822,-4.150883,26.501324,didn
5823,-12.491633,-46.92161,contacts
5824,19.470392,-38.701508,later
5825,2.0879936,-61.352367,associated
5826,-58.443836,-5.5041714,24th
5827,0.8471838,-21.182373,specifically
5828,-13.088124,16.078556,utilising
5829,-2.4781404,-24.35534,alternative
5830,15.709993,-35.12581,close
5831,-22.382576,-35.04741,cooperation
5832,23.249546,-38.101704,pair
5833,18.770815,-33.978565,stop
5834,42.873257,-49.93613,destination
5835,47.641697,-35.862087,luxury
5836,-39.040596,-31.50636,menswear
5837,44.0825,1.9459332,premium
5838,27.09048,3.6264434,dress
5839,27.418032,4.2193527,shirts
5840,-14.787364,-57.3367,ties
5841,23.027313,-30.489084,bow
5842,68.28761,-5.344072,two
5843,25.744202,-40.924637,second
5844,7.060284,-15.419148,content
5845,-11.60922,8.106222,cms
5846,34.39959,-43.93337,spots
5847,42.38144,-49.05569,tourists
5848,42.82421,-49.180447,tourist
5849,41.40509,-52.8163,trips
5850,-24.49849,-54.548573,recruit
5851,-0.71554834,-20.59603,relation
5852,2.741698,-27.89567,conceivable
5853,-6.5163727,-10.950078,importantly
5854,1.9010768,-49.02299,backed
5855,-39.64796,-15.74177,dependable
5856,38.196564,-29.27676,cover
5857,-37.638004,-63.00058,hospital
5858,-14.1272545,0.9712917,seamless
5859,-51.96201,-21.713358,exams
5860,22.162998,4.3186183,calendar
5861,49.84214,-53.741535,parents
5862,-36.973873,-44.75839,interactive
5863,1.3970692,0.43826544,paperless
5864,13.461945,-35.875404,today
5865,-54.25431,-28.991667,schools
5866,-13.170211,11.163138,regularization
5867,32.300488,-43.540627,fields
5868,16.157377,-5.5519147,disabled
5869,16.403316,1.0442337,message
5870,-35.20748,-39.346123,displayed
5871,-1.9141133,9.949801,navigated
5872,-6.2982945,27.575485,lux
5873,-18.482782,33.488434,017
5874,-16.016268,-43.71844,trusted
5875,3.7997475,-76.40642,labour
5876,-29.426498,5.112029,downloaded
5877,-15.929306,1.078993,productively
5878,-22.798244,-33.00426,enhancing
5879,19.715965,4.5787277,wallets
5880,25.584618,-10.187238,executions
5881,19.666712,4.532762,wallet
5882,8.453781,14.7279005,correcting
5883,-27.806997,-5.6484838,documenting
5884,7.249932,13.114759,updated
5885,3.3974745,9.901176,alterations
5886,20.218266,6.794076,checked
5887,-2.7310636,-4.510811,ins
5888,-2.1212296,-31.137127,fundamentals
5889,9.559106,-28.721682,fit
5890,-36.09291,11.924362,protocol
5891,4.721195,-19.199522,zero
5892,-14.183772,12.051423,commision
5893,-18.950481,-30.278154,focused
5894,27.736553,9.871765,stack
5895,5.6461473,50.919422,eg
5896,-34.92605,7.153141,directory
5897,-70.63726,-22.789774,railway
5898,57.139553,-9.958416,passengers
5899,-30.039227,19.377237,customisation
5900,-32.846573,19.206882,endpoints
5901,-3.8735688,-4.9567375,virtual
5902,-23.412128,2.6523397,streaming
5903,32.797543,-29.29677,steaming
5904,-13.206584,-2.4483635,pi
5905,-3.8078527,22.154293,parson
5906,2.1323712,-3.6602602,detects
5907,12.120327,-26.338747,condition
5908,20.496962,-8.380049,alarm
5909,8.012696,-3.4364302,switch
5910,-11.64284,-51.972954,addressing
5911,-36.07846,11.932432,protocols
5912,6.4399796,2.6580818,explorer
5913,-30.981071,-13.39384,solidity
5914,52.42625,34.20851,byte
5915,0.6254645,29.529232,logger
5916,9.186164,-34.959293,safe
5917,-36.30163,14.938069,encrypted
5918,-0.11926674,-39.07928,explore
5919,-22.764608,22.634989,bitcoin
5920,-5.2609053,-10.085128,manageable
5921,25.53725,-57.359848,birthday
5922,-6.7227783,-36.433064,reminder
5923,44.92127,-30.672377,parking
5924,-14.713357,35.628685,adhar
5925,-65.99459,-27.58163,pan
5926,-6.767253,28.432417,une
5927,-30.000957,-8.958503,reviewer
5928,38.71876,-38.988586,nearby
5929,3.392495,-36.436024,aware
5930,46.219852,-59.43157,women
5931,-3.209142,-21.853573,equality
5932,16.475786,-57.95966,violence
5933,-16.438986,32.772907,epting
5934,-9.760876,-63.37715,organizer
5935,-12.486767,-32.450375,protection
5936,3.4236805,-71.50762,party
5937,22.282125,-29.070988,keys
5938,11.197618,-21.737799,extra
5939,-14.283257,-24.276783,measure
5940,-12.314419,-33.888622,privacy
5941,54.061592,-21.49342,acquired
5942,-27.042282,6.3223696,android
5943,-4.172574,-52.80284,lodged
5944,9.004273,4.198144,cyber
5945,-1.6882609,-55.618565,crime
5946,-33.359554,-65.5802,prescribed
5947,-9.115807,-13.07779,constraint
5948,45.89665,-37.88314,lodge
5949,46.21584,-5.7776027,worker
5950,29.020617,-37.914616,breaker
5951,-3.5159702,-18.437208,timing
5952,13.511601,-54.07423,resistance
5953,44.010143,31.061127,meter
5954,17.858816,20.016262,insulation
5955,26.194208,9.173047,rack
5956,19.79638,7.733479,tripping
5957,63.053165,18.348774,p
5958,13.784081,23.909723,transformer
5959,21.690248,-26.380798,tapping
5960,-3.0203512,5.982601,remotely
5961,-42.6461,7.2292986,diagram
5962,16.561789,18.76858,cables
5963,43.10899,30.168053,relay
5964,19.350142,0.64759415,list
5965,0.6730153,-25.951822,arising
5966,16.760366,-35.4431,try
5967,11.713285,-30.100618,bear
5968,-31.351812,-11.995115,correctness
5969,-8.137355,17.502743,particulars
5970,9.5086975,29.961094,warranty
5971,-18.039852,21.454721,documentations
5972,0.0902853,-70.49819,assembly
5973,-16.086565,-11.668565,interpret
5974,-40.203537,-37.35318,drawings
5975,-20.552336,17.697882,schematics
5976,-45.012352,-13.099691,manuals
5977,15.110504,-29.355917,safely
5978,-22.848745,-48.073875,departmental
5979,-4.5687165,10.413621,reworking
5980,-4.2822614,4.542678,maximize
5981,-21.974833,-10.586317,submit
5982,22.724037,-6.9532347,winding
5983,14.094733,23.771976,coil
5984,-59.749577,-6.300969,3rd
5985,33.61442,-24.977549,send
5986,3.4972978,-41.554504,concern
5987,26.254086,-21.15818,handled
5988,42.382114,12.021419,wind
5989,9.304944,13.347193,fix
5990,-24.163282,-6.303571,summary
5991,-19.906536,-25.012182,strives
5992,-25.435637,-27.177765,instill
5993,-36.163887,-20.41043,savvy
5994,6.0692058,41.103397,tasker
5995,-30.25375,-58.005207,specialist
5996,49.708767,-34.613197,hospitality
5997,-52.260494,-25.561594,courses
5998,-14.798812,-53.931942,seminars
5999,-29.269014,-66.469475,prevention
6000,-25.759007,-42.947815,directs
6001,14.464656,5.5493135,coordinates
6002,21.59024,-23.006296,separation
6003,45.406845,-2.0395117,pension
6004,-23.290432,-56.912525,hires
6005,-19.221474,-52.589962,promotions
6006,26.16822,-23.48538,transfers
6007,-1.1423042,20.663517,terminations
6008,8.328342,-38.85339,sick
6009,3.7315915,-30.46416,absence
6010,11.921989,-14.500618,collateral
6011,-23.125072,-63.723003,executives
6012,37.10743,12.979766,consisting
6013,12.368586,-25.086205,pieces
6014,79.792076,-2.7650914,ratings
6015,34.206627,-53.27829,competitors
6016,-13.588808,-23.684551,bills
6017,-33.763184,-63.659805,treatments
6018,19.10991,-31.534077,stays
6019,16.523005,-22.963406,prior
6020,-14.005585,-36.454136,sanctioning
6021,-25.326138,-0.51719075,terminology
6022,1.3603373,-18.388311,commonly
6023,12.304384,-28.946539,fully
6024,-21.985043,-13.078681,paperwork
6025,-13.887047,-21.339025,laws
6026,12.738943,-22.744709,limited
6027,46.61804,11.718629,budgeting
6028,-6.8673825,-11.519656,morale
6029,26.88695,-60.313267,guest
6030,23.457577,-33.59044,heads
6031,16.291655,-42.89793,swift
6032,-14.042678,-32.017426,preserve
6033,12.097104,-32.38664,none
6034,-18.135471,-2.5135453,interactions
6035,-46.456192,-25.090668,studies
6036,23.21205,0.1144814,ads
6037,-22.95823,6.731112,layout
6038,74.54684,22.080544,09
6039,20.998682,-16.151436,outages
6040,-29.3486,-66.61135,aids
6041,6.4142737,27.579706,contractors
6042,12.721638,4.673317,postings
6043,4.054617,-53.63055,pending
6044,23.553501,-50.99346,hold
6045,25.508724,-52.70536,positions
6046,2.4639158,-75.83915,union
6047,46.985764,-3.2862842,hourly
6048,-23.27946,-56.944584,hire
6049,25.859413,-2.0336876,branded
6050,-7.154116,-2.6342785,op
6051,-23.707037,-11.847304,drafted
6052,-46.037704,-40.23901,edited
6053,-46.263084,-39.861774,published
6054,21.538815,2.3757825,newsletter
6055,18.021034,-62.582848,launches
6056,-19.76693,-65.4521,executive
6057,-10.869954,-23.160397,approval
6058,14.367265,7.875287,alignment
6059,25.69981,-2.0856028,branding
6060,-49.585903,-42.60929,story
6061,38.955746,-14.345043,produced
6062,8.6221,-74.170425,campaigns
6063,-15.330914,-60.914204,partner
6064,-26.491325,-60.78285,advisors
6065,-46.44614,-38.883358,publications
6066,-23.313087,-43.787067,supervised
6067,22.899902,1.8242464,brochures
6068,-25.740059,-4.169793,graphic
6069,-15.903719,-64.75524,appointments
6070,71.72192,-8.936087,score
6071,2.900297,32.821896,tellers
6072,-0.94395477,-13.990245,variety
6073,53.37003,15.962464,exceeded
6074,-3.3700511,-15.866378,identity
6075,53.23026,15.959256,exceed
6076,-8.909176,-66.83293,sponsored
6077,17.40545,-20.83499,resulting
6078,0.99465144,-18.470976,refer
6079,25.19952,-41.678734,grand
6080,-22.824118,-34.376316,strengthen
6081,-28.816786,-17.596296,affinity
6082,-19.038746,-30.224234,focusing
6083,-35.580894,-25.098686,creative
6084,39.777355,-18.892405,corridor
6085,-2.7803197,-42.04406,question
6086,-5.143287,-63.868793,attendees
6087,26.658358,-60.320686,guests
6088,-3.3008628,-63.374577,invited
6089,-15.008581,-47.489746,engage
6090,-10.12049,-45.05696,conversation
6091,25.507778,-61.068577,reception
6092,-18.656548,38.611927,wpm
6093,21.654354,-30.283962,touch
6094,7.011133,-21.472322,oral
6095,-29.896885,-51.984104,practices
6096,-2.709377,-57.862255,inquiry
6097,14.448552,7.8802247,routing
6098,1.4216764,29.101002,caseworker
6099,49.786533,-33.90989,clientele
6100,-8.061281,13.877351,mitigated
6101,-16.016678,-36.340607,resolutions
6102,36.202644,-40.934177,surrounding
6103,-19.432636,-18.330618,adhering
6104,-12.132144,-42.075035,contacted
6105,-8.906399,-47.492302,mediation
6106,-23.305243,26.376549,teambuilding
6107,-25.564531,-5.748713,descriptions
6108,-7.3850317,36.936523,5k
6109,18.505293,-32.573757,leaves
6110,-23.959372,-45.351685,supervisory
6111,-7.3936415,-12.476901,workplace
6112,-14.346483,-54.210976,conferences
6113,-8.427933,-70.25583,affiliated
6114,20.339317,-20.186146,considerable
6115,-5.6995173,-37.577568,judgment
6116,14.497192,5.560752,latitude
6117,13.823696,-26.324339,discovered
6118,20.53946,33.02871,spinner
6119,-0.6799775,-56.443882,charge
6120,-13.666611,9.780453,prioritize
6121,10.984889,-21.567131,additional
6122,11.16395,-23.067446,broad
6123,-24.756453,-41.026215,administering
6124,19.449224,-29.042624,keepers
6125,1.9881563,-61.590878,contributed
6126,-14.636469,-4.4748683,facilitated
6127,46.1237,-34.662354,restaurant
6128,20.532114,-32.38765,wait
6129,43.151768,-28.43571,bar
6130,45.396633,-33.7764,kitchen
6131,-3.4781795,-67.4302,membership
6132,-2.400514,-13.98453,diversity
6133,-9.369222,23.140078,timekeeper
6134,29.144012,57.379997,oversea
6135,-24.457857,-42.853493,oversees
6136,1.503783,28.392029,secretarial
6137,53.835526,6.2887673,constituencies
6138,-25.925713,-11.423997,confidential
6139,-23.477478,26.26152,onboarding
6140,48.70022,1.2801234,payable
6141,-14.282476,5.121948,bookkeeping
6142,-9.474811,-16.953144,applicant
6143,-30.493969,-53.975674,clerical
6144,42.089375,-48.91266,visitors
6145,-15.278996,-7.0042334,arranging
6146,-13.418887,13.338855,timekeeping
6147,-16.757093,-12.649972,interpretation
6148,-27.14935,-36.70326,handbook
6149,-51.9118,-21.587105,examinations
6150,-23.845835,-3.4394152,foundational
6151,-11.746826,-17.569447,applicable
6152,6.0499477,-63.332943,federal
6153,-30.482576,-53.827538,profession
6154,9.766206,-32.39008,looking
6155,33.302822,-16.22341,boost
6156,22.970306,-16.157701,avoid
6157,-2.580428,-51.255054,lawsuits
6158,42.402927,12.038311,storm
6159,0.9393635,-46.268852,seeking
6160,-5.8355722,21.843855,fulltime
6161,16.814672,-26.847883,leverage
6162,-18.63528,-55.280964,screening
6163,9.1828785,-24.348988,selecting
6164,-25.072018,-54.69955,recruiting
6165,-49.243458,-18.979944,interns
6166,-9.948435,32.26517,hackathon
6167,29.43137,-19.172125,grew
6168,-24.182928,-46.17327,regulatory
6169,-53.692684,-28.248234,universities
6170,-29.069616,-56.120712,career
6171,-15.921418,-54.94953,fairs
6172,-3.5891578,-3.5445004,funnel
6173,-49.21005,-19.190138,intern
6174,1.7606263,25.056768,sustainment
6175,-21.540585,27.502886,webinar
6176,52.681705,21.405138,surveys
6177,-10.101401,-25.43247,introduced
6178,22.13948,-9.540754,scavenger
6179,22.15103,-9.65374,hunt
6180,74.54972,22.024446,06
6181,53.2165,-24.82388,parent
6182,25.151213,-39.174885,led
6183,4.7043195,-68.49772,incoming
6184,-2.554575,-22.696491,inclusion
6185,-9.319873,-38.809498,foster
6186,-16.481262,-26.442131,inclusive
6187,25.349707,-61.60133,welcoming
6188,-53.650806,-26.119694,graduate
6189,46.87909,-5.4338684,employer
6190,34.291,-53.716145,competitive
6191,-8.876043,-1.9943683,align
6192,-15.255931,12.162464,hack
6193,27.121191,-34.74522,forward
6194,-12.794482,-0.8790746,partnering
6195,17.545176,-21.28702,resulted
6196,-5.148912,-64.16912,attendance
6197,-18.205149,4.375646,hierarchical
6198,-26.00562,-54.32346,retention
6199,41.206505,-1.8735651,rewards
6200,25.072096,-45.555367,mid
6201,0.7543676,-25.909569,arise
6202,11.513306,-54.261677,experienced
6203,-41.453064,-6.695594,competencies
6204,1.1759884,3.8677993,restructure
6205,-0.068798274,16.97734,displacements
6206,43.731174,-44.987946,zones
6207,6.131234,-64.032974,enforcement
6208,-43.007744,-18.153809,counseling
6209,-15.40748,23.456036,separations
6210,-13.011437,-18.048754,voluntary
6211,-13.059363,-17.721594,involuntary
6212,-2.4957445,-57.49343,investigations
6213,-4.535834,-54.167835,harassment
6214,-4.597325,-54.200714,discrimination
6215,-6.444245,-26.06092,warranted
6216,-10.285558,-46.228542,dialogue
6217,-15.142474,6.496312,transactional
6218,-15.214308,9.729394,excels
6219,-13.626631,10.077956,prioritizing
6220,17.560118,-53.13778,ease
6221,-25.977337,-6.855278,detail
6222,-29.563555,14.96102,spreadsheet
6223,21.64822,9.523246,balances
6224,49.81427,0.15497497,unpaid
6225,-18.946365,-7.087599,notifying
6226,40.191505,-41.09048,residents
6227,55.24068,-18.196468,leasing
6228,46.895836,1.8196973,fees
6229,-21.606817,-40.219658,coordinated
6230,-36.954876,-36.968117,collections
6231,-29.546988,14.962276,spreadsheets
6232,-23.585974,-60.020065,supervisors
6233,22.167902,4.3066545,calendars
6234,19.342789,0.6739471,lists
6235,18.259365,-10.833908,anticipated
6236,33.77169,17.734081,registrations
6237,5.0338,-33.354763,remind
6238,-32.450066,-6.268886,evaluating
6239,1.5558891,-35.987034,foreman
6240,20.967417,-64.11883,striking
6241,18.353567,36.547318,exhibitor
6242,45.576115,-25.058657,booths
6243,2.5084522,-75.86166,unions
6244,-43.021687,-40.173344,reading
6245,-54.982906,-25.468212,majored
6246,-3.809364,30.445536,401k
6247,26.453333,31.370108,enrollment
6248,-0.69726896,20.805786,termination
6249,-30.298388,-7.7004557,reviewed
6250,-63.04676,-21.098644,awards
6251,-36.6642,-61.770744,physicians
6252,22.129744,-34.68406,away
6253,7.8432455,-14.437587,placement
6254,-0.5622459,20.838522,terminated
6255,-6.99027,28.506998,temps
6256,-1.6556516,-28.696362,incomplete
6257,61.99926,42.495842,completions
6258,-4.430917,-48.221104,signed
6259,-46.035767,4.6913967,scanned
6260,-9.821122,-43.854553,discussed
6261,-11.543143,18.973658,verbiage
6262,30.379374,-15.349023,increases
6263,15.290108,-14.260195,retained
6264,19.175924,-8.099137,warning
6265,-14.051345,-36.8368,disciplinary
6266,43.414974,-5.785915,unemployment
6267,-0.42420763,-43.90747,behalf
6268,9.651603,-44.933594,defend
6269,2.0008628,-54.43627,hearing
6270,-14.434571,-42.051243,instructed
6271,7.3665,-42.98671,emergency
6272,6.6945033,-42.042164,situations
6273,-13.7183075,-35.09554,restrictions
6274,42.18289,-58.44158,tracks
6275,69.86049,7.1874433,assists
6276,3.9370127,-21.277222,random
6277,-12.936409,-18.586885,mandatory
6278,-3.7220547,-51.47526,filings
6279,3.5783665,9.613238,additions
6280,-23.871387,-1.2485238,dispositions
6281,-47.56064,12.283252,reconciling
6282,-3.5405061,-37.616978,statements
6283,70.42312,-26.448374,bonds
6284,-19.456131,15.865306,faxing
6285,-45.949024,3.8104885,imaging
6286,55.61622,-30.628094,money
6287,-27.42484,-49.47521,monitors
6288,16.053045,-74.316666,radio
6289,-5.567312,-20.27224,orientations
6290,-12.303352,-34.034645,confidentiality
6291,-13.0425,-40.310078,advice
6292,16.704859,-13.657879,vacant
6293,-8.815085,-62.61994,organise
6294,24.918135,-48.787834,holidays
6295,-23.175962,-57.01477,hired
6296,5.2382913,33.514023,manger
6297,25.932676,-62.535152,greeting
6298,33.459538,-31.805082,persons
6299,35.738083,-31.25828,entering
6300,25.421541,-57.080116,celebrations
6301,6.3021436,-44.948376,appearance
6302,-24.785114,-71.18461,secondary
6303,-35.431458,-21.324867,skilled
6304,0.94288266,-10.929522,depends
6305,22.048601,-43.967636,previous
6306,-45.453545,-37.687805,papers
6307,-46.76199,-38.539276,journals
6308,0.9609728,-46.18849,seeks
6309,-27.436855,-27.856232,motivational
6310,32.233982,-58.46331,play
6311,11.060617,-39.98529,strongest
6312,-44.23271,-8.600859,motivators
6313,-7.743379,-29.722557,autonomy
6314,-18.449488,-30.544079,attention
6315,1.7796723,-27.378187,factor
6316,-27.059828,-26.514809,motivation
6317,-1.7350007,-52.972458,counsel
6318,-55.52222,-31.984413,class
6319,-35.060726,-33.848495,contemporary
6320,16.090885,-5.4655576,disability
6321,0.079810604,9.150204,relocation
6322,-1.8982615,36.342415,requisition
6323,-5.7935534,-52.303482,grievance
6324,44.479256,-1.8170152,benefit
6325,-12.316087,-67.260445,committee
6326,8.812362,-29.959364,highly
6327,-9.418337,13.396493,offsite
6328,10.15082,-21.183184,extensive
6329,56.190876,-21.241505,acquisitions
6330,3.5923882,-23.362053,nature
6331,-3.7838297,-38.803226,spokesperson
6332,5.68185,-64.49949,agency
6333,3.3139956,-12.974322,shortening
6334,2.5178993,29.338081,receptionist
6335,66.95476,-27.653214,indicators
6336,14.882753,1.429644,fax
6337,71.39483,-8.764076,scores
6338,-13.071837,-22.061014,provisions
6339,28.873806,-14.706914,reduced
6340,-4.225026,10.3585825,rework
6341,-16.099197,-11.647762,interpreting
6342,41.28202,-0.6077339,incentives
6343,5.3672843,12.813558,revising
6344,-28.105968,-4.11261,photographing
6345,24.491331,3.641092,badges
6346,62.276375,-19.272806,rate
6347,11.758251,-32.73732,yet
6348,79.79041,-2.7561274,rating
6349,-0.065067224,9.022217,relocating
6350,2.912758,-29.235886,differences
6351,-1.051855,39.570755,kronos
6352,7.414823,1.6977638,microsoft
6353,43.948868,-34.48367,suite
6354,-8.7304735,2.0718787,incorporating
6355,2.6415334,39.35727,scoping
6356,-11.021207,-23.414759,approved
6357,38.955593,-36.81314,outside
6358,74.57116,21.78115,04
6359,36.85697,-12.874707,conduit
6360,-28.181074,-1.2914618,mapped
6361,27.231873,-16.02443,significantly
6362,24.522823,-17.170557,visibility
6363,26.83199,-13.032675,eliminating
6364,-3.4181037,-8.810475,cumbersome
6365,-1.88521,9.917824,navigate
6366,6.312369,-24.329672,mass
6367,35.467068,7.531542,loads
6368,28.856894,-35.47134,ran
6369,-6.6224313,-70.704956,governmental
6370,-28.025383,-5.9242373,documented
6371,-3.704743,9.239462,modify
6372,31.423882,-20.86045,delay
6373,-37.85882,2.367771,formulas
6374,9.573051,-3.2787728,transmitting
6375,18.059763,-41.07301,replaced
6376,-11.976292,-1.9269242,bi
6377,-2.3925374,-3.4546757,smes
6378,3.5482357,-21.870478,examples
6379,9.258616,-16.385075,locally
6380,9.6967,-15.97323,regionally
6381,17.436625,-56.056534,escalated
6382,-28.123896,11.042204,processors
6383,-43.010918,-32.499977,auditors
6384,39.127724,31.287865,metric
6385,-30.08071,-57.654324,specialists
6386,73.93503,-0.28939787,minutes
6387,0.14618328,-33.690327,notes
6388,44.545033,19.460608,birthdays
6389,44.541767,19.435766,anniversaries
6390,36.869427,-58.126747,qualifying
6391,-17.01027,24.036158,verifications
6392,33.2963,-27.523804,departures
6393,74.22216,-4.822513,chart
6394,-16.444586,-20.598003,strict
6395,-12.24527,-67.28867,committees
6396,25.822268,-62.094254,greet
6397,37.26899,-58.128098,qualified
6398,-29.43722,5.0609827,copying
6399,15.832117,1.3187894,voicemail
6400,7.77899,-4.947513,reset
6401,-35.660034,16.684635,passwords
6402,-15.959803,-64.80916,appointment
6403,-40.230896,-27.493252,specialized
6404,-5.274252,-33.66678,viewing
6405,26.173056,-33.029762,moves
6406,10.781186,22.161482,cubicles
6407,24.901072,-61.74658,welcomes
6408,10.97651,-50.00813,challenge
6409,-18.469591,-38.302605,initiated
6410,17.44367,-12.634318,openings
6411,-34.45095,-4.9415627,evaluations
6412,20.626783,-32.23449,waiting
6413,-9.758601,-19.035007,residency
6414,22.613115,-54.296814,resident
6415,-8.39993,-47.04014,negotiation
6416,15.722389,-43.705647,rapid
6417,64.21369,-5.9750676,span
6418,-24.208097,-54.414925,recruited
6419,-15.025027,-47.446392,engaging
6420,5.6339784,-64.415504,agencies
6421,-24.654905,-54.592255,recruits
6422,13.66358,-21.025038,offered
6423,-16.918364,-3.3847992,corresponded
6424,-3.6302412,-67.40491,memberships
6425,-27.015202,-59.879356,associates
6426,-25.078558,-55.345757,recruiter
6427,1.2488753,-34.944496,ray
6428,1.9646924,-54.550247,hearings
6429,45.541637,-3.9746077,salaried
6430,-22.406685,27.936956,timesheets
6431,29.81627,-24.724556,eligibility
6432,-30.266033,21.594679,idents
6433,-2.603279,-57.56533,investigation
6434,31.90815,20.543755,deposit
6435,45.40393,-4.6745,unionized
6436,2.58542,2.266053,layoffs
6437,3.5888135,-34.499683,recalls
6438,-12.486953,-14.540595,withholding
6439,31.904182,20.546953,deposits
6440,40.956173,-44.61497,localities
6441,-23.340548,-48.64274,divisional
6442,-3.5766468,-51.91896,filed
6443,41.831127,-53.22924,trip
6444,-50.982265,-30.088495,classrooms
6445,45.459114,-2.0898967,retirement
6446,-25.677706,-21.157232,determination
6447,26.918139,3.3688207,uniform
6448,9.728845,-21.089369,credits
6449,24.953396,-48.89264,holiday
6450,67.90091,-3.0409188,fourteen
6451,11.576615,-35.762638,great
6452,-35.450626,-28.80843,exceptional
6453,-41.867462,4.7045016,solver
6454,-22.58475,-26.924585,discipline
6455,-9.410567,37.090992,enviroment
6456,-24.517902,-8.378314,outlined
6457,-14.912224,-39.03775,recommending
6458,-16.934687,-19.529285,enforced
6459,-37.294247,-28.171133,merit
6460,7.4129457,29.979235,outplacement
6461,-9.484252,-79.67951,title
6462,-8.45672,-23.06939,issued
6463,11.575979,-31.159842,soft
6464,11.429768,36.687622,absences
6465,-25.057352,-55.190216,recruiters
6466,47.784515,-0.95977867,bonuses
6467,12.960045,-62.69178,visas
6468,48.75297,-52.649925,family
6469,4.9785438,-17.778458,superior
6470,3.4186,-41.564472,concerns
6471,-26.148876,-20.18195,demonstrating
6472,-29.723263,-18.49292,empathy
6473,-42.971092,-40.067825,read
6474,-10.119756,-57.16553,speak
6475,-52.508354,-30.000805,educational
6476,-21.931404,-10.604979,submitting
6477,-21.478638,27.429823,webinars
6478,19.482706,-30.087048,kept
6479,-4.263007,-75.74724,donation
6480,-14.1897745,-41.277805,advised
6481,-14.611296,65.06362,comp
6482,41.58481,-54.812325,visiting
6483,-28.065691,-10.794055,letter
6484,-38.366913,-8.948989,verify
6485,16.02148,1.9836457,mails
6486,0.9789885,-10.454088,dependent
6487,26.452122,31.377935,enrollments
6488,-30.893675,2.3334486,compile
6489,-16.972055,-19.507898,enforce
6490,47.34153,-2.7695317,wage
6491,49.880955,-54.011806,child
6492,1.337465,-48.673923,supports
6493,45.10008,6.2482295,deductions
6494,-13.500566,-52.54528,speeches
6495,-46.645542,-45.22793,edition
6496,31.172422,-41.664883,biggest
6497,10.8676605,-30.99603,rough
6498,-0.3480302,-35.531437,noted
6499,30.443956,-58.68163,teammates
6500,64.88424,-20.816683,upper
6501,5.3009496,12.772929,revise
6502,-52.601246,-23.766022,coursework
6503,-40.129753,-21.24145,fluently
6504,-14.93424,-39.050156,recommend
6505,17.291307,-49.65741,resumes
6506,18.061842,-10.741621,anticipate
6507,12.359518,-35.420074,sound
6508,24.020485,-47.02105,evening
6509,23.151056,-45.18474,overnight
6510,-16.67384,-8.473819,dictate
6511,17.169714,-49.789204,resume
6512,42.577576,9.253502,posted
6513,-26.709627,-14.426749,possess
6514,-30.32401,-37.215572,renowned
6515,34.311367,-58.365654,match
6516,37.3,-51.510674,pool
6517,1.3933666,-28.536966,consistently
6518,64.173874,6.8674183,percentages
6519,17.252977,-22.133461,subsequent
6520,-35.320236,-4.669519,appraisals
6521,-8.871555,-35.511215,passion
6522,5.1050134,-26.746498,superb
6523,-2.5769799,-45.70392,urge
6524,-6.4224067,-26.254387,consideration
6525,19.220446,-37.957806,soon
6526,5.7241464,-36.1358,thank
6527,2.1065779,-23.52472,norm
6528,-9.118545,-16.862974,prospective
6529,13.30869,-39.762775,courtesy
6530,-26.252666,-24.682058,indulge
6531,-23.088243,-19.944176,reiterates
6532,13.21363,-39.875034,thanks
6533,-4.2579556,-40.614777,interviewer
6534,-27.79459,35.34392,heartiest
6535,-11.205008,-36.41008,appreciation
6536,-21.530054,-58.538498,coordinator
6537,4.177481,-28.53756,absolute
6538,5.1911025,-34.97559,pleasure
6539,1.1801105,-38.73967,possibility
6540,-6.5346336,-10.102927,solidified
